action_elapsed_s,N001,N002,N003,N004,N005,N006,N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017,N018,N019,N020,N021,N022,N023,N024,N025,N026,N027,N028,N029,N030,N031,N032,N033,N034,N035,N036
18.450000,0.551777,0.058395,0.406961,0.000000,0.000000,0.000000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.115563,1.000000,0.437990,0.000000,0.000000,0.000000,0.072057,1.000000,0.500143,0.000000,0.000000,0.000000,0.139276,0.000000,0.000000,0.000000,0.000000,1.000000,0.139263,0.000000,0.000000,0.000000,0.000000,1.000000
18.500000,0.556766,0.063384,0.427353,0.000000,0.000000,0.000000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.105585,1.000000,0.457946,0.000000,0.000000,0.000000,0.072057,1.000000,0.515122,0.000000,0.000000,0.000000,0.144265,0.000000,0.000000,0.000000,0.000000,1.000000,0.144256,0.000000,0.000000,0.000000,0.000000,1.000000
18.550000,0.561754,0.068373,0.447745,0.000000,0.000000,0.000000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.095607,1.000000,0.477903,0.000000,0.000000,0.000000,0.072057,1.000000,0.530101,0.000000,0.000000,0.000000,0.149255,0.000000,0.000000,0.000000,0.000000,1.000000,0.149249,0.000000,0.000000,0.000000,0.000000,1.000000
18.600000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.040999,0.655874,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.543763,0.000000,0.000000,0.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000,0.154234,0.000000,0.000000,0.000000,0.000000,1.000000
18.650000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.045960,0.635597,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.553685,0.000000,0.000000,0.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000,0.159195,0.000000,0.000000,0.000000,0.000000,1.000000
18.700000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.050921,0.615319,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.563608,0.000000,0.000000,0.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000,0.164156,0.000000,0.000000,0.000000,0.000000,1.000000
18.750000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.055883,0.595042,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.573530,0.000000,0.000000,0.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000,0.169117,0.000000,0.000000,0.000000,0.000000,1.000000
18.800000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.055883,0.574894,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.578459,0.000000,0.000000,0.000000,0.148056,0.000000,0.000000,0.000000,0.000000,1.000000,0.164188,0.000000,0.000000,0.000000,0.000000,1.000000
18.850000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.055883,0.554746,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.583389,0.000000,0.000000,0.000000,0.143171,0.000000,0.000000,0.000000,0.000000,1.000000,0.159259,0.000000,0.000000,0.000000,0.000000,1.000000
18.900000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.581617,0.055883,0.534598,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.588318,0.000000,0.000000,0.000000,0.138286,0.000000,0.000000,0.000000,0.000000,1.000000,0.154329,0.000000,0.000000,0.000000,0.000000,1.000000
18.950000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.584524,0.052976,0.517047,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.580987,0.000000,0.000000,0.000000,0.140209,0.000000,0.000000,0.000000,0.000000,1.000000,0.150035,0.000000,0.000000,0.000000,0.000000,1.000000
19.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.588570,0.048931,0.500513,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.568851,0.000000,0.000000,0.000000,0.145214,0.000000,0.000000,0.000000,0.000000,1.000000,0.145989,0.000000,0.000000,0.000000,0.000000,1.000000
19.050000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.592615,0.044886,0.483979,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.072057,1.000000,0.556716,0.000000,0.000000,0.000000,0.150219,0.000000,0.000000,0.000000,0.000000,1.000000,0.141944,0.000000,0.000000,0.000000,0.000000,1.000000
19.100000,0.563901,0.072059,0.431365,0.000000,0.000000,0.000000,0.596661,0.040840,0.467445,0.000000,0.000000,0.000000,0.092851,0.907888,0.445787,0.000000,0.000000,0.000000,0.072057,1.000000,0.544580,0.000000,0.000000,0.000000,0.174483,0.000000,0.000000,0.000000,0.000000,1.000000,0.137898,0.000000,0.000000,0.000000,0.000000,1.000000
19.150000,0.560529,0.072059,0.362435,0.000000,0.000000,0.000000,0.586947,0.036090,0.379081,0.000000,0.000000,0.000000,0.102970,0.705967,0.343063,0.000000,0.000000,0.000000,0.072057,0.776469,0.420208,0.000000,0.000000,0.000000,0.221705,0.000000,0.000000,0.000000,0.000000,1.000000,0.201851,0.000000,0.000000,0.000000,0.000000,1.000000
19.200000,0.557156,0.072059,0.293505,0.000000,0.000000,0.000000,0.571873,0.031066,0.262732,0.000000,0.000000,0.000000,0.113089,0.504045,0.240339,0.000000,0.000000,0.000000,0.072057,0.465854,0.252110,0.000000,0.000000,0.000000,0.268927,0.000000,0.000000,0.000000,0.000000,1.000000,0.292295,0.000000,0.000000,0.000000,0.000000,1.000000
19.250000,0.553783,0.072059,0.224575,0.000000,0.000000,0.000000,0.556799,0.026041,0.146384,0.000000,0.000000,0.000000,0.123208,0.302124,0.137615,0.000000,0.000000,0.000000,0.072057,0.155239,0.084012,0.000000,0.000000,0.000000,0.316150,0.000000,0.000000,0.000000,0.000000,1.000000,0.382739,0.000000,0.000000,0.000000,0.000000,1.000000
19.300000,0.550411,0.072059,0.155645,0.000000,0.000000,0.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.133327,0.100203,0.034891,0.000000,0.000000,0.000000,0.081924,0.002354,0.000000,0.000000,0.000000,0.000000,0.363372,0.000000,0.000000,0.000000,0.000000,1.000000,0.432874,0.000000,0.000000,0.000000,0.000000,1.000000
19.350000,0.552562,0.068761,0.132232,0.000000,0.000000,0.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.143359,0.031619,0.014690,0.000000,0.000000,0.000000,0.101647,0.007061,0.000000,0.000000,0.000000,0.000000,0.386007,0.000000,0.000000,0.000000,0.000000,1.000000,0.442736,0.000000,0.000000,0.000000,0.000000,1.000000
19.400000,0.557556,0.063767,0.132232,0.000000,0.000000,0.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.153348,0.031619,0.036936,0.000000,0.000000,0.000000,0.121371,0.011768,0.000000,0.000000,0.000000,0.000000,0.395995,0.000000,0.000000,0.000000,0.000000,1.000000,0.452598,0.000000,0.000000,0.000000,0.000000,1.000000
19.450000,0.562550,0.058773,0.132232,0.000000,0.000000,0.000000,0.549265,0.024627,0.088235,0.000000,0.000000,0.000000,0.163336,0.031619,0.059182,0.000000,0.000000,0.000000,0.137860,0.015441,0.000000,0.000000,0.000000,0.000000,0.405983,0.000000,0.000000,0.000000,0.000000,1.000000,0.461390,0.000000,0.000000,0.000000,0.000000,1.000000
19.500000,0.565440,0.053794,0.132232,0.000000,0.000000,0.000000,0.549265,0.029620,0.088235,0.000000,0.000000,0.000000,0.164940,0.031619,0.076237,0.000000,0.000000,0.000000,0.142854,0.015441,0.000000,0.000000,0.000000,0.000000,0.413853,0.000000,0.000000,0.000000,0.000000,1.000000,0.466384,0.000000,0.000000,0.000000,0.000000,1.000000
19.550000,0.565440,0.048834,0.132232,0.000000,0.000000,0.000000,0.549265,0.034614,0.088235,0.000000,0.000000,0.000000,0.155020,0.031619,0.086156,0.000000,0.000000,0.000000,0.147848,0.015441,0.000000,0.000000,0.000000,0.000000,0.418813,0.000000,0.000000,0.000000,0.000000,1.000000,0.471378,0.000000,0.000000,0.000000,0.000000,1.000000
19.600000,0.565440,0.043874,0.132232,0.000000,0.000000,0.000000,0.549265,0.039607,0.088235,0.000000,0.000000,0.000000,0.145100,0.031619,0.096076,0.000000,0.000000,0.000000,0.152841,0.015441,0.000000,0.000000,0.000000,0.000000,0.423773,0.000000,0.000000,0.000000,0.000000,1.000000,0.476371,0.000000,0.000000,0.000000,0.000000,1.000000
19.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.250000,0.581617,0.021479,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152940,0.047794,0.223800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429992,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.300000,0.581617,0.016573,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152940,0.047794,0.238518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434898,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.350000,0.581617,0.011667,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152940,0.047794,0.253237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.439804,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.400000,0.581018,0.008552,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151741,0.047794,0.267975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440522,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.450000,0.576057,0.018474,0.198347,0.000000,0.000000,0.000000,0.518598,0.009040,0.129333,0.000000,0.000000,0.000000,0.141820,0.047794,0.282857,0.000000,0.000000,0.000000,0.136764,0.017127,0.023530,0.000000,0.000000,0.000000,0.410757,0.000000,0.000000,0.000000,0.000000,1.000000,0.445803,0.000000,0.000000,0.000000,0.000000,1.000000
20.500000,0.571096,0.028395,0.198347,0.000000,0.000000,0.000000,0.523559,0.014001,0.120800,0.000000,0.000000,0.000000,0.131899,0.047794,0.297739,0.000000,0.000000,0.000000,0.136764,0.022089,0.023530,0.000000,0.000000,0.000000,0.380993,0.000000,0.000000,0.000000,0.000000,1.000000,0.450765,0.000000,0.000000,0.000000,0.000000,1.000000
20.550000,0.566135,0.038316,0.198347,0.000000,0.000000,0.000000,0.528520,0.018962,0.112267,0.000000,0.000000,0.000000,0.121977,0.047794,0.312622,0.000000,0.000000,0.000000,0.136764,0.027051,0.023530,0.000000,0.000000,0.000000,0.351228,0.000000,0.000000,0.000000,0.000000,1.000000,0.455726,0.000000,0.000000,0.000000,0.000000,1.000000
20.600000,0.565440,0.035523,0.198347,0.000000,0.000000,0.000000,0.533481,0.023924,0.105089,0.000000,0.000000,0.000000,0.112222,0.089624,0.331439,0.000000,0.000000,0.000000,0.135976,0.044113,0.025893,0.000000,0.000000,0.000000,0.275947,0.000000,0.000000,0.000000,0.000000,1.000000,0.456749,0.000000,0.000000,0.000000,0.000000,1.000000
20.650000,0.565440,0.030659,0.198347,0.000000,0.000000,0.000000,0.538445,0.028888,0.113625,0.000000,0.000000,0.000000,0.102493,0.138269,0.350896,0.000000,0.000000,0.000000,0.126049,0.201591,0.055676,0.000000,0.000000,0.000000,0.193251,0.000000,0.000000,0.000000,0.000000,1.000000,0.412075,0.000000,0.000000,0.000000,0.000000,1.000000
20.700000,0.565440,0.025794,0.198347,0.000000,0.000000,0.000000,0.543410,0.033851,0.122162,0.000000,0.000000,0.000000,0.092764,0.186914,0.370354,0.000000,0.000000,0.000000,0.116121,0.359069,0.085459,0.000000,0.000000,0.000000,0.110555,0.000000,0.000000,0.000000,0.000000,1.000000,0.367400,0.000000,0.000000,0.000000,0.000000,1.000000
20.750000,0.562768,0.026203,0.242042,0.000000,0.000000,0.000000,0.548374,0.038815,0.130699,0.000000,0.000000,0.000000,0.085562,0.340156,0.390103,0.000000,0.000000,0.000000,0.106194,0.516546,0.115242,0.000000,0.000000,0.000000,0.072059,0.000000,0.000000,0.000000,0.000000,1.000000,0.322726,0.000000,0.000000,0.000000,0.000000,1.000000
20.800000,0.557767,0.031203,0.323794,0.000000,0.000000,0.000000,0.549265,0.043705,0.148574,0.000000,0.000000,0.000000,0.080561,0.584501,0.410106,0.000000,0.000000,0.000000,0.100413,0.657327,0.168569,0.000000,0.000000,0.000000,0.072059,0.000000,0.000000,0.000000,0.000000,1.000000,0.266725,0.000000,0.000000,0.000000,0.000000,1.000000
20.850000,0.552767,0.036204,0.405546,0.000000,0.000000,0.000000,0.549265,0.048578,0.168491,0.000000,0.000000,0.000000,0.075560,0.828846,0.430108,0.000000,0.000000,0.000000,0.095540,0.794455,0.227049,0.000000,0.000000,0.000000,0.072059,0.000000,0.000000,0.000000,0.000000,1.000000,0.208245,0.000000,0.000000,0.000000,0.000000,1.000000
20.900000,0.551284,0.039706,0.475190,0.000000,0.000000,0.000000,0.549265,0.053451,0.188409,0.000000,0.000000,0.000000,0.072057,1.000000,0.447148,0.000000,0.000000,0.000000,0.090666,0.931582,0.285528,0.000000,0.000000,0.000000,0.076097,0.000000,0.000000,0.000000,0.000000,1.000000,0.149765,0.000000,0.000000,0.000000,0.000000,1.000000
20.950000,0.558026,0.039706,0.516520,0.000000,0.000000,0.000000,0.549265,0.055883,0.223208,0.000000,0.000000,0.000000,0.072057,1.000000,0.457260,0.000000,0.000000,0.000000,0.092290,1.000000,0.328899,0.000000,0.000000,0.000000,0.089580,0.000000,0.000000,0.000000,0.000000,1.000000,0.122615,0.000000,0.000000,0.000000,0.000000,1.000000
21.000000,0.564767,0.039706,0.557850,0.000000,0.000000,0.000000,0.549265,0.055883,0.272825,0.000000,0.000000,0.000000,0.072057,1.000000,0.467372,0.000000,0.000000,0.000000,0.100383,1.000000,0.357225,0.000000,0.000000,0.000000,0.103063,0.000000,0.000000,0.000000,0.000000,1.000000,0.126662,0.000000,0.000000,0.000000,0.000000,1.000000
21.050000,0.571508,0.039706,0.599180,0.000000,0.000000,0.000000,0.549265,0.055883,0.322442,0.000000,0.000000,0.000000,0.072057,1.000000,0.477484,0.000000,0.000000,0.000000,0.108476,1.000000,0.385551,0.000000,0.000000,0.000000,0.116546,0.000000,0.000000,0.000000,0.000000,1.000000,0.130708,0.000000,0.000000,0.000000,0.000000,1.000000
21.100000,0.578250,0.039706,0.640510,0.000000,0.000000,0.000000,0.549265,0.055883,0.372059,0.000000,0.000000,0.000000,0.072057,1.000000,0.487596,0.000000,0.000000,0.000000,0.116569,1.000000,0.413877,0.000000,0.000000,0.000000,0.130028,0.000000,0.000000,0.000000,0.000000,1.000000,0.134755,0.000000,0.000000,0.000000,0.000000,1.000000
21.150000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.551777,0.058395,0.406961,0.000000,0.000000,0.000000,0.072057,1.000000,0.500143,0.000000,0.000000,0.000000,0.115563,1.000000,0.437990,0.000000,0.000000,0.000000,0.139263,0.000000,0.000000,0.000000,0.000000,1.000000,0.139276,0.000000,0.000000,0.000000,0.000000,1.000000
21.200000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.556766,0.063384,0.427353,0.000000,0.000000,0.000000,0.072057,1.000000,0.515122,0.000000,0.000000,0.000000,0.105585,1.000000,0.457946,0.000000,0.000000,0.000000,0.144256,0.000000,0.000000,0.000000,0.000000,1.000000,0.144265,0.000000,0.000000,0.000000,0.000000,1.000000
21.250000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.561754,0.068373,0.447745,0.000000,0.000000,0.000000,0.072057,1.000000,0.530101,0.000000,0.000000,0.000000,0.095607,1.000000,0.477903,0.000000,0.000000,0.000000,0.149249,0.000000,0.000000,0.000000,0.000000,1.000000,0.149255,0.000000,0.000000,0.000000,0.000000,1.000000
21.300000,0.581617,0.040999,0.655874,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.543763,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.154234,0.000000,0.000000,0.000000,0.000000,1.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000
21.350000,0.581617,0.045960,0.635597,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.553685,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.159195,0.000000,0.000000,0.000000,0.000000,1.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000
21.400000,0.581617,0.050921,0.615319,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.563608,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.164156,0.000000,0.000000,0.000000,0.000000,1.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000
21.450000,0.581617,0.055883,0.595042,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.573530,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.169117,0.000000,0.000000,0.000000,0.000000,1.000000,0.152941,0.000000,0.000000,0.000000,0.000000,1.000000
21.500000,0.581617,0.055883,0.574894,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.578459,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.164188,0.000000,0.000000,0.000000,0.000000,1.000000,0.148056,0.000000,0.000000,0.000000,0.000000,1.000000
21.550000,0.581617,0.055883,0.554746,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.583389,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.159259,0.000000,0.000000,0.000000,0.000000,1.000000,0.143171,0.000000,0.000000,0.000000,0.000000,1.000000
21.600000,0.581617,0.055883,0.534598,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.588318,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.154329,0.000000,0.000000,0.000000,0.000000,1.000000,0.138286,0.000000,0.000000,0.000000,0.000000,1.000000
21.650000,0.584524,0.052976,0.517047,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.580987,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.150035,0.000000,0.000000,0.000000,0.000000,1.000000,0.140209,0.000000,0.000000,0.000000,0.000000,1.000000
21.700000,0.588570,0.048931,0.500513,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.568851,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.145989,0.000000,0.000000,0.000000,0.000000,1.000000,0.145214,0.000000,0.000000,0.000000,0.000000,1.000000
21.750000,0.592615,0.044886,0.483979,0.000000,0.000000,0.000000,0.565440,0.072059,0.462810,0.000000,0.000000,0.000000,0.072057,1.000000,0.556716,0.000000,0.000000,0.000000,0.088235,1.000000,0.492648,0.000000,0.000000,0.000000,0.141944,0.000000,0.000000,0.000000,0.000000,1.000000,0.150219,0.000000,0.000000,0.000000,0.000000,1.000000
21.800000,0.596661,0.040840,0.467445,0.000000,0.000000,0.000000,0.563901,0.072059,0.431365,0.000000,0.000000,0.000000,0.072057,1.000000,0.544580,0.000000,0.000000,0.000000,0.092851,0.907888,0.445787,0.000000,0.000000,0.000000,0.137898,0.000000,0.000000,0.000000,0.000000,1.000000,0.174483,0.000000,0.000000,0.000000,0.000000,1.000000
21.850000,0.586947,0.036090,0.379081,0.000000,0.000000,0.000000,0.560529,0.072059,0.362435,0.000000,0.000000,0.000000,0.072057,0.776469,0.420208,0.000000,0.000000,0.000000,0.102970,0.705967,0.343063,0.000000,0.000000,0.000000,0.201851,0.000000,0.000000,0.000000,0.000000,1.000000,0.221705,0.000000,0.000000,0.000000,0.000000,1.000000
21.900000,0.571873,0.031066,0.262732,0.000000,0.000000,0.000000,0.557156,0.072059,0.293505,0.000000,0.000000,0.000000,0.072057,0.465854,0.252110,0.000000,0.000000,0.000000,0.113089,0.504045,0.240339,0.000000,0.000000,0.000000,0.292295,0.000000,0.000000,0.000000,0.000000,1.000000,0.268927,0.000000,0.000000,0.000000,0.000000,1.000000
21.950000,0.556799,0.026041,0.146384,0.000000,0.000000,0.000000,0.553783,0.072059,0.224575,0.000000,0.000000,0.000000,0.072057,0.155239,0.084012,0.000000,0.000000,0.000000,0.123208,0.302124,0.137615,0.000000,0.000000,0.000000,0.382739,0.000000,0.000000,0.000000,0.000000,1.000000,0.316150,0.000000,0.000000,0.000000,0.000000,1.000000
22.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.550411,0.072059,0.155645,0.000000,0.000000,0.000000,0.081924,0.002354,0.000000,0.000000,0.000000,0.000000,0.133327,0.100203,0.034891,0.000000,0.000000,0.000000,0.432874,0.000000,0.000000,0.000000,0.000000,1.000000,0.363372,0.000000,0.000000,0.000000,0.000000,1.000000
22.050000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.552562,0.068761,0.132232,0.000000,0.000000,0.000000,0.101647,0.007061,0.000000,0.000000,0.000000,0.000000,0.143359,0.031619,0.014690,0.000000,0.000000,0.000000,0.442736,0.000000,0.000000,0.000000,0.000000,1.000000,0.386007,0.000000,0.000000,0.000000,0.000000,1.000000
22.100000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.557556,0.063767,0.132232,0.000000,0.000000,0.000000,0.121371,0.011768,0.000000,0.000000,0.000000,0.000000,0.153348,0.031619,0.036936,0.000000,0.000000,0.000000,0.452598,0.000000,0.000000,0.000000,0.000000,1.000000,0.395995,0.000000,0.000000,0.000000,0.000000,1.000000
22.150000,0.549265,0.024627,0.088235,0.000000,0.000000,0.000000,0.562550,0.058773,0.132232,0.000000,0.000000,0.000000,0.137860,0.015441,0.000000,0.000000,0.000000,0.000000,0.163336,0.031619,0.059182,0.000000,0.000000,0.000000,0.461390,0.000000,0.000000,0.000000,0.000000,1.000000,0.405983,0.000000,0.000000,0.000000,0.000000,1.000000
